cs	popsize	wij	s	f	inithom	inithet	p	naa	ntrial	q	err
377	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	0	100230000	0.000000e+00	0.000000e+00
610	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	1	100230000	9.977053e-09	1.955502e-08
987	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	27	100230000	2.693804e-07	1.016109e-07
1597	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	26	100230000	2.594034e-07	9.971143e-08
2584	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	68	100230000	6.784396e-07	1.612548e-07
4181	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	47	100230000	4.689215e-07	1.340625e-07
6765	1000	(1.000000,1.000000,1.000000)	0.000000	1.000000	0	1	0.000500	60	100230000	5.986232e-07	1.514725e-07
1	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2677	270000	9.914815e-03	3.737255e-04
2	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2657	270000	9.840741e-03	3.723408e-04
3	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2818	280000	1.006429e-02	3.697192e-04
5	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2675	270000	9.907407e-03	3.735873e-04
8	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2772	280000	9.900000e-03	3.667197e-04
13	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2821	280000	1.007500e-02	3.699140e-04
21	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2823	270000	1.045556e-02	3.836767e-04
34	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2748	280000	9.814286e-03	3.651445e-04
55	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2868	280000	1.024286e-02	3.729511e-04
89	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2736	280000	9.771429e-03	3.643542e-04
144	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2744	270000	1.016296e-02	3.783260e-04
233	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2701	270000	1.000370e-02	3.753802e-04
377	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2709	270000	1.003333e-02	3.759301e-04
610	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2658	270000	9.844444e-03	3.724102e-04
987	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2803	280000	1.001071e-02	3.687439e-04
1597	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2773	280000	9.903571e-03	3.667851e-04
2584	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2705	270000	1.001852e-02	3.756553e-04
4181	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2797	270000	1.035926e-02	3.819243e-04
6765	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	10	0	0.010000	2813	280000	1.004643e-02	3.693944e-04
1	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	420	2660000	1.578947e-04	1.509958e-05
2	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	435	2870000	1.515679e-04	1.424249e-05
3	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	431	2380000	1.810924e-04	1.709537e-05
5	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	417	2690000	1.550186e-04	1.487778e-05
8	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	432	2480000	1.741935e-04	1.642512e-05
13	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	415	2370000	1.751055e-04	1.684588e-05
21	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	416	2880000	1.444444e-04	1.387966e-05
34	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	420	2680000	1.567164e-04	1.498690e-05
55	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	433	2550000	1.698039e-04	1.599274e-05
89	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	419	2710000	1.546125e-04	1.480336e-05
144	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	416	2810000	1.480427e-04	1.422539e-05
233	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	428	3070000	1.394137e-04	1.320716e-05
377	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	403	2190000	1.840183e-04	1.796489e-05
610	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	420	2730000	1.538462e-04	1.471244e-05
987	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	426	2320000	1.836207e-04	1.743544e-05
1597	1000	(1.000000,0.999000,1.000000)	0.001000	0.000000	0	1	0.000500	432	2460000	1.756098e-04	1.655864e-05
